long,lat,group,order,region,subregion
-91.14612579,32.76745605,17,4333,4,NA
-91.11747742,32.75026703,17,4334,4,NA
-91.07164001,32.75026703,17,4335,4,NA
-91.07164001,32.73880768,17,4336,4,NA
-91.07164001,32.71016312,17,4337,4,NA
-91.09455872,32.70442963,17,4338,4,NA
-91.13466644,32.68724442,17,4339,4,NA
-91.14612579,32.67005539,17,4340,4,NA
-91.14612579,32.61275482,17,4341,4,NA
-91.12893677,32.60702896,17,4342,4,NA
-91.10028839,32.62421799,17,4343,4,NA
-91.05445099,32.63567352,17,4344,4,NA
-91.02581024,32.62994766,17,4345,4,NA
-91.02008057,32.61848831,17,4346,4,NA
-91.02581024,32.59556961,17,4347,4,NA
-91.06018066,32.57265091,17,4348,4,NA
-91.06591797,32.56119156,17,4349,4,NA
-91.03726196,32.53827286,17,4350,4,NA
-91.00288391,32.50962448,17,4351,4,NA
-91.00861359,32.49243546,17,4352,4,NA
-91.02581024,32.48097992,17,4353,4,NA
-91.09455872,32.53254318,17,4354,4,NA
-91.11747742,32.52681732,17,4355,4,NA
-91.11747742,32.50389862,17,4356,4,NA
-91.10028839,32.47524643,17,4357,4,NA
-91.07164001,32.46379089,17,4358,4,NA
-91.03726196,32.45806122,17,4359,4,NA
-91.02581024,32.44659805,17,4360,4,NA
-91.02008057,32.38357162,17,4361,4,NA
-90.97424316,32.35492706,17,4362,4,NA
-90.92266846,32.34346771,17,4363,4,NA
-90.91120911,32.33200836,17,4364,4,NA
-90.92840576,32.30335999,17,4365,4,NA
-90.95131683,32.27471161,17,4366,4,NA
-90.96277618,32.22887421,17,4367,4,NA
-90.98570251,32.22314453,17,4368,4,NA
-91.10028839,32.21741867,17,4369,4,NA
-91.11747742,32.21741867,17,4370,4,NA
-91.14039612,32.21741867,17,4371,4,NA
-91.16904449,32.211689,17,4372,4,NA
-91.17477417,32.16585159,17,4373,4,NA
-91.16904449,32.14866257,17,4374,4,NA
-91.12320709,32.13147354,17,4375,4,NA
-91.10028839,32.12574387,17,4376,4,NA
-91.02581024,32.16585159,17,4377,4,NA
-91.01434326,32.19449997,17,4378,4,NA
-90.98570251,32.18877029,17,4379,4,NA
-90.95704651,32.17158127,17,4380,4,NA
-90.97424316,32.14866257,17,4381,4,NA
-91.00288391,32.13147354,17,4382,4,NA
-91.02008057,32.10855484,17,4383,4,NA
-91.04299164,32.08563614,17,4384,4,NA
-91.06591797,32.0741806,17,4385,4,NA
-91.11174774,32.0741806,17,4386,4,NA
-91.12893677,32.0741806,17,4387,4,NA
-91.12893677,32.06271744,17,4388,4,NA
-91.11174774,32.04552841,17,4389,4,NA
-91.09455872,32.01688004,17,4390,4,NA
-91.11174774,32.0054245,17,4391,4,NA
-91.15758514,31.98823547,17,4392,4,NA
-91.18623352,31.94239807,17,4393,4,NA
-91.20915222,31.91947937,17,4394,4,NA
-91.23207092,31.89656067,17,4395,4,NA
-91.23779297,31.87937164,17,4396,4,NA
-91.23207092,31.86218452,17,4397,4,NA
-91.22634125,31.8449955,17,4398,4,NA
-91.27217865,31.8449955,17,4399,4,NA
-91.3065567,31.85645294,17,4400,4,NA
-91.32946777,31.8449955,17,4401,4,NA
-91.34666443,31.83926582,17,4402,4,NA
-91.3523941,31.7991581,17,4403,4,NA
-91.32946777,31.78769684,17,4404,4,NA
-91.28363037,31.7762394,17,4405,4,NA
-91.26644897,31.75905037,17,4406,4,NA
-91.31800842,31.74759102,17,4407,4,NA
-91.36384583,31.74759102,17,4408,4,NA
-91.38677216,31.72467232,17,4409,4,NA
-91.40395355,31.69602585,17,4410,4,NA
-91.39822388,31.6616497,17,4411,4,NA
-91.40968323,31.63299942,17,4412,4,NA
-91.47271729,31.64445686,17,4413,4,NA
-91.48989868,31.63299942,17,4414,4,NA
-91.50135803,31.6158123,17,4415,4,NA
-91.48989868,31.60435104,17,4416,4,NA
-91.43260956,31.60435104,17,4417,4,NA
-91.4154129,31.58716202,17,4418,4,NA
-91.4154129,31.5699749,17,4419,4,NA
-91.43260956,31.55851746,17,4420,4,NA
-91.50135803,31.53559875,17,4421,4,NA
-91.51281738,31.48402977,17,4422,4,NA
-91.48989868,31.44965363,17,4423,4,NA
-91.46697998,31.42673492,17,4424,4,NA
-91.47271729,31.39808655,17,4425,4,NA
-91.50708771,31.40381622,17,4426,4,NA
-91.54719543,31.42100525,17,4427,4,NA
-91.55865479,31.39808655,17,4428,4,NA
-91.55865479,31.36944008,17,4429,4,NA
-91.52427673,31.33506012,17,4430,4,NA
-91.53000641,31.28349495,17,4431,4,NA
-91.56438446,31.26630783,17,4432,4,NA
-91.61022186,31.26630783,17,4433,4,NA
-91.63314056,31.26630783,17,4434,4,NA
-91.62741089,31.24338913,17,4435,4,NA
-91.60449219,31.2032814,17,4436,4,NA
-91.61022186,31.17463303,17,4437,4,NA
-91.61595154,31.14598656,17,4438,4,NA
-91.61022186,31.12879562,17,4439,4,NA
-91.58730316,31.09441948,17,4440,4,NA
-91.57011414,31.06577301,17,4441,4,NA
-91.62168121,31.01993561,17,4442,4,NA
-91.62741089,31.00847435,17,4443,4,NA
-91.61022186,30.99701691,17,4444,4,NA
-91.18623352,30.99701691,17,4445,4,NA
-91.06018066,30.99701691,17,4446,4,NA
-90.85391998,30.99701691,17,4447,4,NA
-90.56744385,30.99701691,17,4448,4,NA
-90.56171417,30.99701691,17,4449,4,NA
-90.34971619,30.99701691,17,4450,4,NA
-90.26950073,31.00274849,17,4451,4,NA
-89.83978271,31.00274849,17,4452,4,NA
-89.75383759,31.00274849,17,4453,4,NA
-89.73091888,30.97982979,17,4454,4,NA
-89.72518921,30.96264076,17,4455,4,NA
-89.76529694,30.8824234,17,4456,4,NA
-89.78248596,30.81939888,17,4457,4,NA
-89.80540466,30.77929115,17,4458,4,NA
-89.82259369,30.73918533,17,4459,4,NA
-89.83405304,30.70480728,17,4460,4,NA
-89.83405304,30.67043114,17,4461,4,NA
-89.80540466,30.65324402,17,4462,4,NA
-89.78821564,30.55583763,17,4463,4,NA
-89.77102661,30.53865051,17,4464,4,NA
-89.70227814,30.48135567,17,4465,4,NA
-89.68508148,30.45270538,17,4466,4,NA
-89.67935181,30.42978668,17,4467,4,NA
-89.66790009,30.41259956,17,4468,4,NA
-89.66217041,30.37249184,17,4469,4,NA
-89.6335144,30.34384537,17,4470,4,NA
-89.63924408,30.29800797,17,4471,4,NA
-89.6335144,30.28654861,17,4472,4,NA
-89.61060333,30.24071312,17,4473,4,NA
-89.60486603,30.22352219,17,4474,4,NA
-89.57622528,30.2006073,17,4475,4,NA
-89.54756927,30.18341446,17,4476,4,NA
-89.59913635,30.18341446,17,4477,4,NA
-89.65070343,30.19487572,17,4478,4,NA
-89.70800781,30.20633316,17,4479,4,NA
-89.77675629,30.22352219,17,4480,4,NA
-89.81686401,30.24644089,17,4481,4,NA
-89.85124207,30.24644089,17,4482,4,NA
-89.89134979,30.27508926,17,4483,4,NA
-89.90853882,30.28082085,17,4484,4,NA
-89.93718719,30.28082085,17,4485,4,NA
-89.97729492,30.27508926,17,4486,4,NA
-89.99448395,30.28082085,17,4487,4,NA
-90.00020599,30.30946732,17,4488,4,NA
-90.00593567,30.32665443,17,4489,4,NA
-90.028862,30.33811569,17,4490,4,NA
-90.0460434,30.34384537,17,4491,4,NA
-90.0746994,30.37822342,17,4492,4,NA
-90.08615112,30.37822342,17,4493,4,NA
-90.1205368,30.38395309,17,4494,4,NA
-90.16636658,30.40114212,17,4495,4,NA
-90.2064743,30.40114212,17,4496,4,NA
-90.24658203,30.39541054,17,4497,4,NA
-90.26950073,30.37249184,17,4498,4,NA
-90.29814911,30.33811569,17,4499,4,NA
-90.31533813,30.32665443,17,4500,4,NA
-90.33825684,30.32092667,17,4501,4,NA
-90.34398651,30.31519699,17,4502,4,NA
-90.34971619,30.29800797,17,4503,4,NA
-90.34971619,30.27508926,17,4504,4,NA
-90.37262726,30.25790215,17,4505,4,NA
-90.40128326,30.22925186,17,4506,4,NA
-90.42420197,30.21206474,17,4507,4,NA
-90.43566132,30.18341446,17,4508,4,NA
-90.43566132,30.16049957,17,4509,4,NA
-90.42420197,30.14330864,17,4510,4,NA
-90.41846466,30.11466217,17,4511,4,NA
-90.39555359,30.10320091,17,4512,4,NA
-90.36117554,30.08601379,17,4513,4,NA
-90.29814911,30.08028221,17,4514,4,NA
-90.26377106,30.06882477,17,4515,4,NA
-90.14344788,30.05163765,17,4516,4,NA
-90.1205368,30.05163765,17,4517,4,NA
-90.0918808,30.05163765,17,4518,4,NA
-90.05750275,30.05163765,17,4519,4,NA
-90.02313232,30.05736732,17,4520,4,NA
-89.9830246,30.06882477,17,4521,4,NA
-89.95437622,30.09174347,17,4522,4,NA
-89.91999054,30.11466217,17,4523,4,NA
-89.91426849,30.1318512,17,4524,4,NA
-89.90280914,30.16049957,17,4525,4,NA
-89.88562012,30.17195702,17,4526,4,NA
-89.86843109,30.17195702,17,4527,4,NA
-89.85124207,30.16049957,17,4528,4,NA
-89.84551239,30.1318512,17,4529,4,NA
-89.82259369,30.12611961,17,4530,4,NA
-89.79967499,30.12611961,17,4531,4,NA
-89.78821564,30.12611961,17,4532,4,NA
-89.77102661,30.1547699,17,4533,4,NA
-89.76529694,30.17195702,17,4534,4,NA
-89.74237823,30.17195702,17,4535,4,NA
-89.73664856,30.17195702,17,4536,4,NA
-89.74237823,30.14330864,17,4537,4,NA
-89.74237823,30.1318512,17,4538,4,NA
-89.73091888,30.12611961,17,4539,4,NA
-89.71372986,30.1547699,17,4540,4,NA
-89.68508148,30.16622734,17,4541,4,NA
-89.66790009,30.17195702,17,4542,4,NA
-89.65070343,30.16622734,17,4543,4,NA
-89.65070343,30.1547699,17,4544,4,NA
-89.67935181,30.1318512,17,4545,4,NA
-89.68508148,30.1089325,17,4546,4,NA
-89.68508148,30.10320091,17,4547,4,NA
-89.70227814,30.09747505,17,4548,4,NA
-89.71945953,30.08601379,17,4549,4,NA
-89.71945953,30.06882477,17,4550,4,NA
-89.71372986,30.05163765,17,4551,4,NA
-89.73664856,30.05163765,17,4552,4,NA
-89.77675629,30.06882477,17,4553,4,NA
-89.80540466,30.06309509,17,4554,4,NA
-89.82832336,30.05163765,17,4555,4,NA
-89.84551239,30.01152992,17,4556,4,NA
-89.85124207,29.98861122,17,4557,4,NA
-89.83978271,29.9714241,17,4558,4,NA
-89.82259369,29.95996284,17,4559,4,NA
-89.77675629,29.9485054,17,4560,4,NA
-89.74237823,29.93704414,17,4561,4,NA
-89.71945953,29.91985512,17,4562,4,NA
-89.69081116,29.8797493,17,4563,4,NA
-89.65070343,29.8797493,17,4564,4,NA
-89.62778473,29.89120865,17,4565,4,NA
-89.59913635,29.91412544,17,4566,4,NA
-89.587677,29.95423508,17,4567,4,NA
-89.587677,29.98861122,17,4568,4,NA
-89.57049561,30.02298737,17,4569,4,NA
-89.54184723,30.04590607,17,4570,4,NA
-89.50746155,30.05736732,17,4571,4,NA
-89.5017395,30.08601379,17,4572,4,NA
-89.48455048,30.08601379,17,4573,4,NA
-89.4559021,30.07455635,17,4574,4,NA
-89.39860535,30.06882477,17,4575,4,NA
-89.35849762,30.06882477,17,4576,4,NA
-89.32984924,30.08028221,17,4577,4,NA
-89.23817444,30.16049957,17,4578,4,NA
-89.21526337,30.17195702,17,4579,4,NA
-89.19806671,30.16622734,17,4580,4,NA
-89.19233704,30.16049957,17,4581,4,NA
-89.22098541,30.12611961,17,4582,4,NA
-89.22671509,30.1089325,17,4583,4,NA
-89.22098541,30.09747505,17,4584,4,NA
-89.18087769,30.09174347,17,4585,4,NA
-89.17514801,30.08028221,17,4586,4,NA
-89.19806671,30.05736732,17,4587,4,NA
-89.22098541,30.02871895,17,4588,4,NA
-89.22098541,30.00580025,17,4589,4,NA
-89.20953369,29.98288155,17,4590,4,NA
-89.21526337,29.95423508,17,4591,4,NA
-89.17514801,29.9485054,17,4592,4,NA
-89.16369629,29.93704414,17,4593,4,NA
-89.17514801,29.91412544,17,4594,4,NA
-89.20953369,29.902668,17,4595,4,NA
-89.25537109,29.89120865,17,4596,4,NA
-89.28401184,29.8797493,17,4597,4,NA
-89.30120087,29.8568306,17,4598,4,NA
-89.30120087,29.82245255,17,4599,4,NA
-89.31838989,29.81099319,17,4600,4,NA
-89.387146,29.81099319,17,4601,4,NA
-89.40433502,29.80526543,17,4602,4,NA
-89.43871307,29.75942802,17,4603,4,NA
-89.44444275,29.73650932,17,4604,4,NA
-89.43871307,29.70213318,17,4605,4,NA
-89.4559021,29.69067192,17,4606,4,NA
-89.47309113,29.68494415,17,4607,4,NA
-89.51892853,29.69067192,17,4608,4,NA
-89.54184723,29.67921448,17,4609,4,NA
-89.54756927,29.65056419,17,4610,4,NA
-89.56476593,29.64483833,17,4611,4,NA
-89.59913635,29.63910675,17,4612,4,NA
-89.61633301,29.62764549,17,4613,4,NA
-89.62206268,29.61045837,17,4614,4,NA
-89.60486603,29.57608223,17,4615,4,NA
-89.60486603,29.54743195,17,4616,4,NA
-89.59340668,29.52451324,17,4617,4,NA
-89.57049561,29.50732613,17,4618,4,NA
-89.55329895,29.47294998,17,4619,4,NA
-89.5246582,29.45576096,17,4620,4,NA
-89.53611755,29.421381,17,4621,4,NA
-89.51892853,29.40419388,17,4622,4,NA
-89.4788208,29.40992355,17,4623,4,NA
-89.45017242,29.40992355,17,4624,4,NA
-89.4329834,29.39846611,17,4625,4,NA
-89.41579437,29.39846611,17,4626,4,NA
-89.387146,29.39273643,17,4627,4,NA
-89.33557892,29.35835648,17,4628,4,NA
-89.33557892,29.33543968,17,4629,4,NA
-89.34130859,29.31252098,17,4630,4,NA
-89.33557892,29.30106163,17,4631,4,NA
-89.32411957,29.30106163,17,4632,4,NA
-89.26682281,29.31252098,17,4633,4,NA
-89.24964142,29.28960228,17,4634,4,NA
-89.22671509,29.30106163,17,4635,4,NA
-89.22098541,29.30679131,17,4636,4,NA
-89.20953369,29.30106163,17,4637,4,NA
-89.20380402,29.26668358,17,4638,4,NA
-89.17514801,29.26668358,17,4639,4,NA
-89.15796661,29.22657776,17,4640,4,NA
-89.11212921,29.22084618,17,4641,4,NA
-89.07202148,29.22084618,17,4642,4,NA
-89.03764343,29.22084618,17,4643,4,NA
-89.02618408,29.20365906,17,4644,4,NA
-89.03191376,29.18647003,17,4645,4,NA
-89.07202148,29.17500877,17,4646,4,NA
-89.04337311,29.14636421,17,4647,4,NA
-89.03764343,29.12917519,17,4648,4,NA
-89.06629181,29.10052681,17,4649,4,NA
-89.08348083,29.10052681,17,4650,4,NA
-89.11212921,29.11771393,17,4651,4,NA
-89.14076996,29.11771393,17,4652,4,NA
-89.15796661,29.11198425,17,4653,4,NA
-89.16942596,29.07187653,17,4654,4,NA
-89.16369629,29.05468941,17,4655,4,NA
-89.15222931,29.02604294,17,4656,4,NA
-89.16369629,29.01458168,17,4657,4,NA
-89.18087769,29.01458168,17,4658,4,NA
-89.20953369,29.03750038,17,4659,4,NA
-89.23817444,29.10052681,17,4660,4,NA
-89.25537109,29.10052681,17,4661,4,NA
-89.27828217,29.09479523,17,4662,4,NA
-89.32984924,29.01458168,17,4663,4,NA
-89.35276794,28.99739456,17,4664,4,NA
-89.37568665,28.98020554,17,4665,4,NA
-89.39860535,28.98020554,17,4666,4,NA
-89.4100647,28.99739456,17,4667,4,NA
-89.40433502,29.01458168,17,4668,4,NA
-89.37568665,29.03750038,17,4669,4,NA
-89.35276794,29.05468941,17,4670,4,NA
-89.34130859,29.07187653,17,4671,4,NA
-89.33557892,29.11198425,17,4672,4,NA
-89.35849762,29.12917519,17,4673,4,NA
-89.387146,29.14063263,17,4674,4,NA
-89.4100647,29.16355133,17,4675,4,NA
-89.44444275,29.17500877,17,4676,4,NA
-89.45017242,29.20365906,17,4677,4,NA
-89.4788208,29.24376488,17,4678,4,NA
-89.49600983,29.26668358,17,4679,4,NA
-89.51319122,29.26668358,17,4680,4,NA
-89.53038788,29.24376488,17,4681,4,NA
-89.55902863,29.25522423,17,4682,4,NA
-89.587677,29.27241516,17,4683,4,NA
-89.62778473,29.27814293,17,4684,4,NA
-89.64497375,29.28960228,17,4685,4,NA
-89.66217041,29.34116745,17,4686,4,NA
-89.67935181,29.32971001,17,4687,4,NA
-89.69081116,29.32398033,17,4688,4,NA
-89.76529694,29.32971001,17,4689,4,NA
-89.82259369,29.34116745,17,4690,4,NA
-89.83978271,29.37554741,17,4691,4,NA
-89.84551239,29.45003128,17,4692,4,NA
-89.85124207,29.46148872,17,4693,4,NA
-89.86270142,29.4672184,17,4694,4,NA
-89.89707947,29.46148872,17,4695,4,NA
-89.93145752,29.47867966,17,4696,4,NA
-89.96582794,29.47867966,17,4697,4,NA
-89.99448395,29.47867966,17,4698,4,NA
-90.03459167,29.50732613,17,4699,4,NA
-90.05177307,29.47867966,17,4700,4,NA
-90.03459167,29.4672184,17,4701,4,NA
-90.028862,29.43857384,17,4702,4,NA
-90.05177307,29.421381,17,4703,4,NA
-90.05177307,29.40419388,17,4704,4,NA
-90.03459167,29.38127518,17,4705,4,NA
-90.028862,29.35835648,17,4706,4,NA
-90.06324005,29.34689903,17,4707,4,NA
-90.0746994,29.32971001,17,4708,4,NA
-90.0746994,29.30679131,17,4709,4,NA
-90.06896973,29.28960228,17,4710,4,NA
-90.02313232,29.25522423,17,4711,4,NA
-90.01740265,29.24376488,17,4712,4,NA
-90.02313232,29.2380352,17,4713,4,NA
-90.08042145,29.18647003,17,4714,4,NA
-90.10907745,29.17500877,17,4715,4,NA
-90.17782593,29.11771393,17,4716,4,NA
-90.22939301,29.10052681,17,4717,4,NA
-90.24658203,29.10052681,17,4718,4,NA
-90.26377106,29.18647003,17,4719,4,NA
-90.28096008,29.20938873,17,4720,4,NA
-90.30960846,29.22657776,17,4721,4,NA
-90.32679749,29.28960228,17,4722,4,NA
-90.34398651,29.30679131,17,4723,4,NA
-90.36690521,29.29533386,17,4724,4,NA
-90.40128326,29.24376488,17,4725,4,NA
-90.41846466,29.2151165,17,4726,4,NA
-90.42993164,29.20938873,17,4727,4,NA
-90.47003937,29.22084618,17,4728,4,NA
-90.47576904,29.27814293,17,4729,4,NA
-90.49868011,29.30679131,17,4730,4,NA
-90.54451752,29.31252098,17,4731,4,NA
-90.55597687,29.31252098,17,4732,4,NA
-90.57889557,29.32971001,17,4733,4,NA
-90.59035492,29.31824875,17,4734,4,NA
-90.57889557,29.30106163,17,4735,4,NA
-90.58462524,29.27814293,17,4736,4,NA
-90.57317352,29.26668358,17,4737,4,NA
-90.56744385,29.24376488,17,4738,4,NA
-90.57317352,29.24376488,17,4739,4,NA
-90.62473297,29.22657776,17,4740,4,NA
-90.6648407,29.19792747,17,4741,4,NA
-90.67630005,29.18074036,17,4742,4,NA
-90.68202972,29.14063263,17,4743,4,NA
-90.72213745,29.14063263,17,4744,4,NA
-90.7565155,29.12917519,17,4745,4,NA
-90.81381226,29.10625648,17,4746,4,NA
-90.85391998,29.12344551,17,4747,4,NA
-90.92266846,29.17500877,17,4748,4,NA
-90.95704651,29.20365906,17,4749,4,NA
-90.98570251,29.20938873,17,4750,4,NA
-91.03726196,29.20938873,17,4751,4,NA
-91.05445099,29.22084618,17,4752,4,NA
-91.07164001,29.22084618,17,4753,4,NA
-91.11174774,29.22657776,17,4754,4,NA
-91.12893677,29.2609539,17,4755,4,NA
-91.12893677,29.30106163,17,4756,4,NA
-91.14039612,29.35262871,17,4757,4,NA
-91.15758514,29.37554741,17,4758,4,NA
-91.16904449,29.39273643,17,4759,4,NA
-91.20342255,29.39846611,17,4760,4,NA
-91.22061157,29.40992355,17,4761,4,NA
-91.22634125,29.43857384,17,4762,4,NA
-91.23779297,29.45003128,17,4763,4,NA
-91.2779007,29.45576096,17,4764,4,NA
-91.28936768,29.47294998,17,4765,4,NA
-91.28936768,29.50159836,17,4766,4,NA
-91.3237381,29.50159836,17,4767,4,NA
-91.34666443,29.50732613,17,4768,4,NA
-91.38104248,29.53024483,17,4769,4,NA
-91.39822388,29.53024483,17,4770,4,NA
-91.42114258,29.5359745,17,4771,4,NA
-91.43833923,29.54743195,17,4772,4,NA
-91.44406128,29.56462097,17,4773,4,NA
-91.46125031,29.56462097,17,4774,4,NA
-91.53573608,29.5359745,17,4775,4,NA
-91.55292511,29.54743195,17,4776,4,NA
-91.54719543,29.5588932,17,4777,4,NA
-91.53573608,29.5818119,17,4778,4,NA
-91.53573608,29.60473061,17,4779,4,NA
-91.55865479,29.63910675,17,4780,4,NA
-91.57011414,29.65056419,17,4781,4,NA
-91.60449219,29.65056419,17,4782,4,NA
-91.63314056,29.64483833,17,4783,4,NA
-91.65032959,29.64483833,17,4784,4,NA
-91.66178894,29.65056419,17,4785,4,NA
-91.65032959,29.67921448,17,4786,4,NA
-91.63887024,29.70213318,17,4787,4,NA
-91.63887024,29.7193203,17,4788,4,NA
-91.63314056,29.73650932,17,4789,4,NA
-91.61595154,29.75369644,17,4790,4,NA
-91.59876251,29.75942802,17,4791,4,NA
-91.59876251,29.7651577,17,4792,4,NA
-91.61595154,29.77661514,17,4793,4,NA
-91.65032959,29.77661514,17,4794,4,NA
-91.71335602,29.7651577,17,4795,4,NA
-91.7649231,29.7651577,17,4796,4,NA
-91.82221222,29.75369644,17,4797,4,NA
-91.85659027,29.742239,17,4798,4,NA
-91.8737793,29.742239,17,4799,4,NA
-91.8795166,29.75369644,17,4800,4,NA
-91.8795166,29.7651577,17,4801,4,NA
-91.8795166,29.79953384,17,4802,4,NA
-91.8508606,29.81672287,17,4803,4,NA
-91.8508606,29.8339119,17,4804,4,NA
-91.85659027,29.85110283,17,4805,4,NA
-91.8795166,29.85110283,17,4806,4,NA
-91.90242767,29.84537125,17,4807,4,NA
-91.93680573,29.83964157,17,4808,4,NA
-91.9654541,29.85110283,17,4809,4,NA
-91.98264313,29.85110283,17,4810,4,NA
-91.99410248,29.83964157,17,4811,4,NA
-91.99410248,29.81672287,17,4812,4,NA
-92.01702118,29.79953384,17,4813,4,NA
-92.10296631,29.7651577,17,4814,4,NA
-92.13734436,29.742239,17,4815,4,NA
-92.14880371,29.74797058,17,4816,4,NA
-92.14306641,29.7651577,17,4817,4,NA
-92.14880371,29.77661514,17,4818,4,NA
-92.20037079,29.7651577,17,4819,4,NA
-92.21183014,29.75369644,17,4820,4,NA
-92.19464111,29.72505188,17,4821,4,NA
-92.17172241,29.70785904,17,4822,4,NA
-92.13734436,29.70785904,17,4823,4,NA
-92.12588501,29.70785904,17,4824,4,NA
-92.13161469,29.6964016,17,4825,4,NA
-92.13161469,29.67348289,17,4826,4,NA
-92.12588501,29.65056419,17,4827,4,NA
-92.097229,29.64483833,17,4828,4,NA
-92.06858826,29.64483833,17,4829,4,NA
-92.04566956,29.63910675,17,4830,4,NA
-92.04566956,29.63337708,17,4831,4,NA
-92.06858826,29.62191963,17,4832,4,NA
-92.07431793,29.60473061,17,4833,4,NA
-92.21183014,29.59326935,17,4834,4,NA
-92.24620819,29.5818119,17,4835,4,NA
-92.29204559,29.5588932,17,4836,4,NA
-92.33215332,29.56462097,17,4837,4,NA
-92.3837204,29.57035065,17,4838,4,NA
-92.47538757,29.5818119,17,4839,4,NA
-92.61289978,29.59326935,17,4840,4,NA
-92.66446686,29.61045837,17,4841,4,NA
-92.80197144,29.66202545,17,4842,4,NA
-92.90510559,29.70213318,17,4843,4,NA
-92.97959137,29.74797058,17,4844,4,NA
-93.02542877,29.75942802,17,4845,4,NA
-93.07126617,29.7651577,17,4846,4,NA
-93.09417725,29.7880764,17,4847,4,NA
-93.1113739,29.79380417,17,4848,4,NA
-93.15148163,29.80526543,17,4849,4,NA
-93.20304871,29.81099319,17,4850,4,NA
-93.24315643,29.80526543,17,4851,4,NA
-93.30044556,29.79953384,17,4852,4,NA
-93.34628296,29.81099319,17,4853,4,NA
-93.36920166,29.79953384,17,4854,4,NA
-93.49525452,29.79953384,17,4855,4,NA
-93.56401062,29.79380417,17,4856,4,NA
-93.60984802,29.79380417,17,4857,4,NA
-93.66140747,29.7880764,17,4858,4,NA
-93.70724487,29.77661514,17,4859,4,NA
-93.75881195,29.7651577,17,4860,4,NA
-93.80464935,29.74797058,17,4861,4,NA
-93.84475708,29.73650932,17,4862,4,NA
-93.88486481,29.77661514,17,4863,4,NA
-93.90778351,29.77661514,17,4864,4,NA
-93.93070221,29.79953384,17,4865,4,NA
-93.93070221,29.82245255,17,4866,4,NA
-93.90778351,29.85110283,17,4867,4,NA
-93.86194611,29.8797493,17,4868,4,NA
-93.83329773,29.9255867,17,4869,4,NA
-93.80464935,29.95996284,17,4870,4,NA
-93.79891968,29.97714996,17,4871,4,NA
-93.76454163,30.01725769,17,4872,4,NA
-93.74163055,30.04017639,17,4873,4,NA
-93.71297455,30.06882477,17,4874,4,NA
-93.7244339,30.09174347,17,4875,4,NA
-93.70152283,30.13758087,17,4876,4,NA
-93.68432617,30.2006073,17,4877,4,NA
-93.69006348,30.22352219,17,4878,4,NA
-93.6785965,30.24644089,17,4879,4,NA
-93.71297455,30.28082085,17,4880,4,NA
-93.7473526,30.32092667,17,4881,4,NA
-93.75881195,30.33238602,17,4882,4,NA
-93.75308228,30.40114212,17,4883,4,NA
-93.73016357,30.41832924,17,4884,4,NA
-93.73016357,30.44124794,17,4885,4,NA
-93.71870422,30.45843697,17,4886,4,NA
-93.73016357,30.50427437,17,4887,4,NA
-93.74163055,30.54438019,17,4888,4,NA
-93.73016357,30.58448792,17,4889,4,NA
-93.71870422,30.60167503,17,4890,4,NA
-93.70152283,30.61313629,17,4891,4,NA
-93.70152283,30.63032532,17,4892,4,NA
-93.70152283,30.65324402,17,4893,4,NA
-93.66713715,30.68762016,17,4894,4,NA
-93.64995575,30.72772598,17,4895,4,NA
-93.59838867,30.80794144,17,4896,4,NA
-93.58119202,30.83658981,17,4897,4,NA
-93.57546997,30.85377884,17,4898,4,NA
-93.56401062,30.8824234,17,4899,4,NA
-93.57546997,30.89961624,17,4900,4,NA
-93.56401062,30.91680336,17,4901,4,NA
-93.54681396,30.93399239,17,4902,4,NA
-93.54681396,30.9511795,17,4903,4,NA
-93.55828094,30.96836853,17,4904,4,NA
-93.5697403,30.97982979,17,4905,4,NA
-93.58119202,30.99701691,17,4906,4,NA
-93.56401062,31.01420593,17,4907,4,NA
-93.54681396,31.02566338,17,4908,4,NA
-93.53536224,31.04858208,17,4909,4,NA
-93.54681396,31.06577301,17,4910,4,NA
-93.56401062,31.10588074,17,4911,4,NA
-93.55255127,31.14598656,17,4912,4,NA
-93.54681396,31.2032814,17,4913,4,NA
-93.57546997,31.19755173,17,4914,4,NA
-93.60984802,31.22047043,17,4915,4,NA
-93.60984802,31.24338913,17,4916,4,NA
-93.62702942,31.26630783,17,4917,4,NA
-93.64995575,31.28922653,17,4918,4,NA
-93.6785965,31.30068398,17,4919,4,NA
-93.69579315,31.31214523,17,4920,4,NA
-93.70152283,31.32360268,17,4921,4,NA
-93.68432617,31.3407917,17,4922,4,NA
-93.66713715,31.36944008,17,4923,4,NA
-93.66140747,31.38089752,17,4924,4,NA
-93.70152283,31.42100525,17,4925,4,NA
-93.71870422,31.46111107,17,4926,4,NA
-93.75308228,31.47830009,17,4927,4,NA
-93.74163055,31.50694847,17,4928,4,NA
-93.73016357,31.51840973,17,4929,4,NA
-93.7473526,31.52986717,17,4930,4,NA
-93.77600098,31.52986717,17,4931,4,NA
-93.79891968,31.54132462,17,4932,4,NA
-93.82183838,31.58143234,17,4933,4,NA
-93.84475708,31.59862328,17,4934,4,NA
-93.8390274,31.6158123,17,4935,4,NA
-93.82756805,31.62726974,17,4936,4,NA
-93.82183838,31.638731,17,4937,4,NA
-93.8390274,31.65018845,17,4938,4,NA
-93.8390274,31.67310715,17,4939,4,NA
-93.82756805,31.68456459,17,4940,4,NA
