"","number_visit","number_posts","time_spend","new_friend","userid"
"1628",6,3,1.49900172955611,0,1628
"1629",5,6,3.76839450124679,3,1629
"1630",3,6,3.31707795365063,1,1630
"1633",1,2,3.14378251169159,0,1633
"1634",2,0,2.06938646207875,0,1634
"1635",3,0,0.865782910921748,0,1635
"1637",1,1,0.201155635167141,2,1637
"1638",2,1,1.18068280841694,0,1638
"1639",2,0,0.417151299518783,1,1639
"1641",2,0,1.34919888390736,2,1641
"1645",2,4,10.8044451893768,1,1645
"1647",1,1,3.28888214431984,0,1647
"1648",3,5,8.02227063585904,0,1648
"1649",1,1,0.219937908954988,1,1649
"1652",1,0,0.130913145408111,0,1652
"1653",1,2,0.596866666469394,0,1653
"1655",1,1,1.9157289035086,2,1655
"1659",1,0,0.500816847269352,2,1659
"1662",4,1,3.39312035330983,0,1662
"1664",2,3,2.18125753734758,2,1664
"1667",2,2,1.58216705728437,0,1667
"1670",1,3,4.56838620325158,0,1670
"1673",5,1,0.860361423569558,0,1673
"1675",1,1,5.22506989645558,1,1675
"1676",3,1,0.226923631564263,0,1676
"1677",3,1,0.93088955243132,1,1677
"1678",6,9,2.3825667991226,0,1678
"1681",3,12,7.52039490022389,0,1681
"1684",2,0,1.51820320649763,0,1684
"1691",1,3,1.92867157065551,2,1691
"1692",2,2,0.102784694922134,1,1692
"1693",1,0,0.701382916071048,0,1693
"1695",4,6,2.56100170496825,1,1695
"1696",2,1,4.12786883444332,1,1696
"1699",1,0,0.142711108381098,0,1699
"1700",4,3,0.803954528789019,1,1700
"1701",3,6,0.720607984880483,1,1701
"1702",1,1,0.195930481539249,2,1702
"1703",3,2,1.44554484950808,1,1703
"1705",1,1,1.45966521895762,2,1705
"1706",2,1,1.68285435022454,2,1706
"1710",1,2,3.96834147818057,1,1710
"1711",2,0,1.41256495056102,1,1711
"1712",3,5,2.66025554674847,0,1712
"1713",1,1,0.139764256668535,0,1713
"1717",2,2,1.60866604396406,2,1717
"1718",2,0,1.35499167353132,0,1718
"1719",2,1,2.2918749882363,1,1719
"1722",2,0,0.816912448015502,1,1722
"1725",2,2,1.20498363080706,3,1725
"1726",4,1,5.04613456208609,0,1726
"1727",2,3,4.13328238270862,0,1727
"1728",4,0,0.898398628296633,2,1728
"1738",2,5,0.00238569993956963,2,1738
"1739",1,1,0.567255119752625,0,1739
"1744",1,0,1.51271196017718,1,1744
"1745",1,2,3.18576554879915,2,1745
"1749",4,2,0.730913029980844,0,1749
"1750",5,4,0.0748285415841208,0,1750
"1754",2,4,4.04481403031779,2,1754
"1757",2,2,1.81563808467101,1,1757
"1761",10,9,1.08798574581742,1,1761
"1762",7,7,0.732632960313658,0,1762
"1765",3,6,6.8427979870125,0,1765
"1766",1,0,0.00478829861249517,1,1766
"1768",1,1,4.65161297705467,0,1768
"1769",1,2,0.541691463032586,1,1769
"1770",1,0,5.42217194719738,1,1770
"1773",2,3,3.19793059989339,1,1773
"1774",2,2,10.046624114026,0,1774
"1776",1,0,1.12931902133593,2,1776
"1777",4,1,1.39359557241916,3,1777
"1778",1,2,1.54209138390566,0,1778
"1779",3,2,1.48298050661353,1,1779
"1780",2,1,2.694366153338,1,1780
"1789",1,0,1.36775593040896,2,1789
"1791",1,1,3.77863303002724,0,1791
"1792",3,2,0.199603471162845,2,1792
"1793",2,0,3.7575658999788,0,1793
"1795",1,0,0.442723242025779,2,1795
"1796",1,1,0.579898541944252,1,1796
"1799",3,6,2.27329450275724,1,1799
"1801",2,3,0.875324442607232,0,1801
"1802",1,1,2.54321227673986,0,1802
"1803",1,0,2.6956045121939,3,1803
"1806",6,7,0.917958861383134,1,1806
"1807",2,2,1.08407197151178,0,1807
"1808",4,5,1.02505627987905,0,1808
"1810",5,2,3.04921249757891,2,1810
"1811",5,9,1.32983903065324,2,1811
"1813",2,4,2.16534369023326,3,1813
"1816",1,1,0.564868256818712,1,1816
"1817",2,0,0.662105725338254,0,1817
"1819",2,1,0.799272776424753,0,1819
"1820",7,7,5.10437282637425,1,1820
"1823",1,1,3.12352912808479,0,1823
"1824",5,2,0.383224767945312,3,1824
"1827",5,13,1.22236592683892,3,1827
"1828",1,1,5.64721409121498,1,1828
"1831",3,4,1.19484413927421,13,1831
"1833",3,2,2.1148819170752,1,1833
"1835",1,1,5.6362315026928,2,1835
"1836",1,0,0.771425420678286,1,1836
"1838",4,3,1.66389698891103,0,1838
"1839",2,0,1.09302292665919,2,1839
"1840",3,2,5.8072177133292,1,1840
"1843",4,4,1.11000116572854,2,1843
"1844",1,0,2.62146632479863,0,1844
"1849",2,0,0.519147839492288,1,1849
"1850",4,15,2.57824411473733,1,1850
"1851",3,3,1.5461366391136,0,1851
"1854",3,6,0.463191542863977,0,1854
"1856",4,4,0.860882868331212,0,1856
"1863",4,4,0.758296834210218,2,1863
"1864",1,3,1.89787405920923,0,1864
"1865",6,4,0.279085872382651,1,1865
"1869",3,0,0.457750692050751,1,1869
"1886",1,0,0.0650137977238839,2,1886
"1887",3,1,0.0502837993442378,0,1887
"1888",5,13,1.66094070121963,0,1888
"1889",1,0,2.32669911926991,0,1889
"1891",2,2,2.24245556228303,0,1891
"1892",2,3,2.19113968974309,1,1892
"1893",6,3,13.9174666300831,1,1893
"1895",3,3,0.29047421679685,2,1895
"1896",2,0,1.38493649984509,2,1896
"1897",1,1,2.89920470018489,0,1897
"1899",3,8,6.63579963370783,0,1899
"1900",4,4,1.92820671105396,2,1900
"1904",2,3,0.671703998952411,0,1904
"1909",5,5,4.23611278467969,2,1909
"1911",2,4,0.65801550718871,1,1911
"1914",4,6,1.75368918197479,1,1914
"1915",4,3,1.08704296151797,1,1915
"1916",3,2,5.89287761069103,1,1916
"1917",3,1,0.754972352880278,2,1917
"1918",2,1,0.474736019855645,2,1918
"1919",2,2,3.11591187245963,0,1919
"1920",3,5,1.92318201129487,1,1920
"1925",3,2,4.36032771854825,0,1925
"1932",1,0,6.83499117987635,0,1932
"1933",1,1,2.84746356272859,0,1933
"1934",1,0,0.498900142307562,1,1934
"1936",5,0,2.90934041268763,0,1936
"1937",2,3,3.31542868143559,1,1937
"1940",2,7,2.43543801680575,2,1940
"1943",1,0,1.60581917580497,2,1943
"1947",1,0,1.3129981535924,2,1947
"1955",3,5,4.44079687357815,2,1955
"1956",1,0,2.87174949879953,2,1956
"1960",1,1,5.79093679707874,3,1960
"1964",3,2,0.351566886050591,0,1964
"1966",2,3,5.51030021517803,0,1966
"1968",3,5,2.19442990976204,0,1968
"1971",3,2,0.210274802070854,0,1971
"1974",4,5,0.335937777985066,2,1974
"1975",1,0,0.478968072151812,0,1975
"1977",5,2,9.41201245016024,0,1977
"1978",5,6,1.47266704938656,1,1978
"1980",4,6,0.011625640061248,0,1980
"1981",3,1,5.33522132840194,1,1981
"1982",2,1,0.30230266470539,2,1982
"1983",4,4,0.867321920775431,1,1983
"1984",2,1,1.47677052401231,2,1984
"1985",3,4,0.459716190466691,1,1985
"1986",2,0,1.0982482028859,0,1986
"1989",2,1,0.633154789649713,1,1989
"1992",5,4,2.12208189554117,1,1992
"1993",3,8,10.8417301996059,1,1993
"1994",8,9,0.299627130158675,2,1994
"1995",5,2,5.7134711829728,0,1995
"1996",4,3,2.177530717979,0,1996
"2000",1,1,5.21100290410205,1,2000
"2001",1,0,4.5661160173557,0,2001
"2002",1,0,3.9924084822247,2,2002
"2007",4,4,1.70310857332193,2,2007
"2008",3,3,3.06018084545921,3,2008
"2009",2,3,0.791126347889206,5,2009
"2012",2,1,7.94660157455989,2,2012
"2013",1,2,1.14558239841009,0,2013
"2014",3,2,0.401498854167827,3,2014
"2015",2,5,0.174573103120735,1,2015
"2016",2,2,2.91556629809581,1,2016
"2020",2,1,6.32582727776135,2,2020
"2025",2,2,0.0940524435162693,1,2025
"2026",2,0,4.2185876985945,0,2026
"2027",3,8,2.73235765050169,0,2027
"2030",3,0,2.39892912347963,1,2030
"2032",1,1,0.294223230354443,0,2032
"2036",2,1,2.93038343343772,0,2036
"2037",3,1,0.585150324257269,2,2037
"2040",10,10,4.77155210446341,19,2040
"2041",7,9,0.354891515336931,1,2041
"2043",4,3,1.33313192118578,1,2043
"2044",5,3,2.5441520881539,2,2044
"2045",1,2,0.0631125900184745,0,2045
"2047",2,0,0.959557066162683,0,2047
"2048",2,1,2.26082129122125,2,2048
"2050",2,3,0.645144743954434,2,2050
"2051",5,4,1.05793803847678,1,2051
"2053",1,2,3.63870144224953,0,2053
"2054",6,8,4.62842019759462,1,2054
"2055",1,0,5.38496775347907,2,2055
"2057",3,1,1.61138062477795,2,2057
"2063",1,1,4.2013526059895,0,2063
"2064",2,2,1.03702650401724,0,2064
"2066",2,3,3.41445422494677,0,2066
"2068",3,4,0.52953232797265,1,2068
"2069",5,5,1.13499491795819,1,2069
"2071",2,0,0.986865051302582,1,2071
"2072",3,1,0.751838713025289,1,2072
"2074",1,1,0.371201152528936,0,2074
"2075",3,1,0.799783347018165,1,2075
"2077",3,2,5.55555219542107,3,2077
"2078",1,1,0.345530978743738,1,2078
"2079",3,1,2.48190795216001,3,2079
"2080",6,4,2.06571914580198,1,2080
"2081",4,7,2.10199503185036,1,2081
"2084",2,0,2.21106293269449,0,2084
"2085",5,3,0.142249919434817,1,2085
"2089",2,0,0.579119900914768,1,2089
"2090",2,1,1.24569949429174,2,2090
"2092",3,3,2.65879388724689,1,2092
"2095",4,3,0.310819324599528,1,2095
"2096",5,3,0.265474764970591,0,2096
"2101",4,0,0.201501848397038,0,2101
"2103",2,3,6.01761179761938,1,2103
"2105",2,2,0.430235672067061,1,2105
"2108",1,2,2.71518644338713,1,2108
"2109",2,1,0.517564393633387,3,2109
"2112",2,2,7.66606081804841,0,2112
"2114",2,2,1.56467420542065,1,2114
"2115",2,0,0.513502895308441,0,2115
"2116",2,2,2.39475602499208,1,2116
"2118",1,2,3.87508620000061,0,2118
"2119",2,0,0.216312719581816,0,2119
"2122",4,3,0.681367098778548,0,2122
"2126",4,1,0.318823808748876,1,2126
"2129",1,1,0.444197436650408,1,2129
"2130",3,2,1.37202739512286,0,2130
"2134",1,1,2.27894899467102,1,2134
"2136",6,4,1.24022305570543,2,2136
"2140",4,4,2.34288886118271,0,2140
"2141",2,3,0.0442130922960484,1,2141
"2142",2,5,1.44879727260004,1,2142
"2145",2,5,5.42669916304545,1,2145
"2148",1,0,0.0602913994118063,1,2148
"2149",1,1,1.01129337314059,0,2149
"2152",5,1,3.04091741990269,3,2152
"2158",1,0,2.69512118357313,1,2158
"2159",4,1,3.45715887651314,0,2159
"2161",3,6,2.49176247949501,0,2161
"2163",5,11,0.887465515169827,1,2163
"2171",2,1,11.8427132691892,0,2171
"2175",1,0,1.16392446009947,2,2175
"2177",1,1,1.49781390532407,1,2177
"2178",3,8,1.7750051546863,0,2178
"2183",1,0,0.977942714249514,1,2183
"2185",3,5,1.72312298011899,3,2185
"2186",5,9,0.365661081505768,1,2186
"2187",6,12,0.690168347717323,0,2187
"2188",3,4,3.33525605181608,1,2188
"2189",1,2,2.50446180559336,0,2189
"2196",1,0,1.02364855369061,1,2196
"2197",2,0,6.94801653548185,2,2197
"2198",1,0,6.60223525300322,1,2198
"2200",3,1,1.56311917085373,0,2200
"2202",2,1,5.88197303796753,1,2202
"2203",3,1,0.283704905328688,1,2203
"2208",4,5,1.90103818897706,0,2208
"2209",2,2,1.40807345625427,0,2209
"2210",3,0,1.61817361506912,0,2210
"2211",2,1,2.93144059785301,1,2211
"2212",4,1,0.660961797055795,1,2212
"2216",3,2,3.32244176833569,0,2216
"2220",1,0,1.38630291617724,3,2220
"2221",7,3,2.68478639804145,20,2221
"2224",3,2,1.13028808732828,0,2224
"2226",4,3,2.13230192472536,1,2226
"2230",2,2,2.29954580833915,4,2230
"2232",1,0,0.263217427911543,1,2232
"2233",1,1,3.43748153174942,2,2233
"2235",4,0,3.10122643986224,2,2235
"2236",2,5,9.31168089307251,1,2236
"2237",2,1,2.86884661456761,3,2237
"2248",1,2,2.43772818466218,1,2248
"2250",2,2,2.07900064296717,1,2250
"2251",4,6,1.17779356857143,3,2251
"2254",1,0,8.68296881666721,2,2254
"2256",3,1,0.755620280535108,1,2256
"2257",5,4,8.6005568275775,0,2257
"2259",3,3,0.776469554640353,0,2259
"2261",2,4,5.26333994191716,1,2261
"2265",2,0,0.103880607441768,0,2265
"2266",1,2,0.841031743281583,1,2266
"2270",2,3,0.847603650370277,1,2270
"2272",2,1,1.12233188668682,1,2272
"2273",1,0,2.07885268113844,0,2273
"2275",4,5,1.36450169068751,2,2275
"2277",1,2,9.57824639126551,0,2277
"2278",3,4,2.46156898873266,1,2278
"2280",3,9,0.126774581202111,0,2280
"2281",1,1,1.58078642947897,1,2281
"2282",2,5,2.46934664566092,0,2282
"2288",3,1,2.19300335426509,0,2288
"2292",1,2,12.0261593425756,0,2292
"2293",3,2,4.52579646606971,0,2293
"2296",1,2,0.833259958961538,1,2296
"2297",5,2,4.0522246792434,1,2297
"2303",2,0,3.5824051549918,4,2303
"2304",1,1,1.20478018492437,1,2304
"2306",4,8,4.31085326569884,1,2306
"2311",1,3,5.3469399118853,1,2311
"2313",1,0,1.93683413662704,0,2313
"2314",1,2,2.02470915924473,4,2314
"2317",4,3,1.4647248345917,0,2317
"2318",3,4,0.682225765599375,1,2318
"2320",1,1,1.22406519756471,1,2320
"2321",3,3,0.686668683483091,1,2321
"2322",2,1,0.801600670012144,3,2322
"2323",3,4,1.25206883094229,1,2323
"2324",4,3,0.649347529979622,0,2324
"2329",4,3,5.40563755135352,3,2329
"2332",4,5,1.69473128870067,1,2332
"2333",1,1,0.59931929242246,0,2333
"2334",4,4,0.187644932757724,2,2334
"2335",1,0,0.275564126097239,1,2335
"2336",3,2,2.17694413797294,1,2336
"2337",2,2,3.89256932189644,0,2337
"2342",4,1,0.998496992191719,1,2342
"2344",3,3,2.8107888221674,2,2344
"2351",3,0,0.0583949874461563,2,2351
"2352",2,0,1.80283651803902,1,2352
"2353",3,4,5.73535145458607,0,2353
"2355",3,4,0.270596939658404,1,2355
"2356",2,2,0.14922892284881,1,2356
"2357",1,0,0.327750103454353,2,2357
"2358",1,3,2.00117090300456,0,2358
"2359",3,1,4.4100162609639,0,2359
"2360",1,3,3.58901575566576,1,2360
"2363",2,4,0.86512405282414,1,2363
"2367",4,3,0.617245311534029,0,2367
"2370",4,2,11.4942143652877,0,2370
"2372",1,1,0.426199690579749,2,2372
"2373",3,9,5.06314191795833,0,2373
"2374",2,1,0.517470873255203,1,2374
"2375",5,0,0.496465434075846,0,2375
"2377",4,3,0.507644037275232,1,2377
"2380",1,1,0.74447857069459,0,2380
"2382",2,3,3.24383156295225,1,2382
"2384",2,0,0.893468591866892,1,2384
"2391",2,0,3.36419105161182,0,2391
"2392",2,1,0.278597486182841,0,2392
"2393",2,2,2.04683808380498,0,2393
"2397",5,4,0.541677820831916,2,2397
"2399",4,5,3.51113430569664,1,2399
"2401",1,1,0.563360780030869,0,2401
"2404",4,12,0.142549698222445,0,2404
"2406",3,1,1.93437327833897,0,2406
"2409",2,0,1.9859545783447,1,2409
"2410",2,0,1.34002724848688,0,2410
"2411",1,0,6.33683558954671,0,2411
"2415",4,8,1.41038889786063,2,2415
"2416",4,6,0.331876134165584,1,2416
"2418",2,0,0.243770586110132,0,2418
"2419",4,7,2.32788156776583,1,2419
"2420",7,15,9.27368078330412,2,2420
"2423",1,1,2.51162069703756,0,2423
"2426",1,0,0.988481549973897,2,2426
"2427",4,1,0.248082919836648,1,2427
"2430",2,1,0.336142661289559,1,2430
"2431",2,2,11.414623375381,1,2431
"2435",4,5,0.71129542440176,1,2435
"2437",1,0,1.16430927201723,1,2437
"2439",2,3,4.37130780539924,0,2439
"2441",3,2,0.247398980507529,1,2441
"2449",2,0,1.6957581598422,2,2449
"2450",3,3,0.821634174487788,1,2450
"2451",4,1,0.667954760419678,2,2451
"2453",5,7,0.399320338802665,0,2453
"2458",1,3,1.06248594027111,0,2458
"2459",4,1,7.17711152074353,0,2459
"2460",1,2,0.161768962265382,1,2460
"2462",1,1,6.51593361547,1,2462
"2464",2,8,7.05756089611808,2,2464
"2465",4,7,0.803897728709513,1,2465
"2467",3,0,1.30182367940301,1,2467
"2468",5,4,0.662580310959708,2,2468
"2469",1,3,0.453711674122391,1,2469
"2471",4,2,1.37897347399317,1,2471
"2472",10,9,4.09283787183921,15,2472
"2473",4,5,0.451030063540366,1,2473
"2474",4,2,1.64861308164534,2,2474
"2476",5,3,6.61361756504607,0,2476
"2481",1,0,0.0963042154958117,0,2481
"2482",2,0,0.678982990464822,1,2482
"2485",2,2,1.12661813262903,0,2485
"2489",2,1,1.86156060876134,0,2489
"2491",2,6,0.79749236926062,2,2491
"2492",4,6,2.32559673329046,1,2492
"2495",1,0,0.154744693552548,3,2495
"2496",3,9,4.83969443257303,3,2496
"2497",6,8,0.9989006083893,1,2497
"2500",2,3,1.25323190463413,1,2500
"2502",2,3,4.73770260309182,0,2502
"2505",2,1,1.87359074665049,2,2505
"2508",2,0,1.54818186376204,0,2508
"2512",4,2,2.9590660167258,2,2512
"2516",1,1,2.91201733705854,2,2516
"2523",2,3,1.61631476022708,0,2523
"2530",2,0,1.24996174673147,1,2530
"2535",3,1,4.50072794980544,0,2535
"2537",1,1,0.692025123033195,0,2537
"2541",3,4,0.266999361892136,2,2541
"2545",4,4,5.67704160739262,0,2545
"2546",1,0,0.21637117315016,2,2546
"2547",5,3,1.31078194454312,1,2547
"2548",3,4,1.25104757747947,1,2548
"2549",5,0,0.373696997584912,3,2549
"2553",4,4,9.12971378560465,0,2553
"2554",5,4,1.56332748272202,0,2554
"2560",3,2,2.06505507081015,1,2560
"2561",2,0,2.68487946253315,0,2561
"2564",2,1,2.68476860674416,0,2564
"2565",2,3,0.316488950723602,2,2565
"2568",1,0,0.143090375815874,1,2568
"2569",2,1,2.59268608717858,0,2569
"2575",2,1,9.34378628765336,0,2575
"2577",2,4,4.81412755354801,1,2577
"2578",4,7,3.38579467851605,2,2578
"2579",4,4,0.455764877430808,1,2579
"2582",1,0,0.907482920652367,0,2582
"2583",3,4,1.37201969038982,1,2583
"2585",3,8,0.111176030217552,1,2585
"2588",4,1,0.0717794992284388,3,2588
"2594",2,0,3.70790040795496,0,2594
"2596",2,1,0.971693005672721,1,2596
"2600",2,6,1.77763998839609,4,2600
"2606",1,0,3.48867102743669,1,2606
"2608",3,2,1.30078564526737,0,2608
"2609",5,0,1.11121248149059,0,2609
"2612",2,2,6.1475204316632,0,2612
"2616",4,1,2.01221182638698,0,2616
"2619",3,5,6.72748949056396,0,2619
"2629",1,1,3.18117539241456,0,2629
"2633",5,5,6.27518392580962,2,2633
"2634",6,5,2.79234284259679,2,2634
"2636",5,4,5.39517761479694,1,2636
"2637",1,0,0.524699516574907,2,2637
"2640",4,3,1.90095085200199,0,2640
"2644",1,1,4.28502128295998,3,2644
"2646",5,2,1.18842407722365,2,2646
"2647",2,0,1.78211984100006,0,2647
"2649",4,5,2.89729288716915,1,2649
"2655",1,0,1.06446104546817,0,2655
"2657",4,2,0.63621524325396,0,2657
"2662",1,0,19.5294222864924,0,2662
"2664",3,4,1.52991160721643,2,2664
"2666",2,3,0.55042890629954,1,2666
"2667",2,1,3.64766444396764,2,2667
"2668",3,1,2.09343953663289,1,2668
"2669",2,7,4.08299441216017,1,2669
"2670",4,1,2.12008735491477,4,2670
"2673",3,0,0.156367086127119,0,2673
"2674",2,2,1.32129322179637,0,2674
"2675",2,3,0.374704629847421,1,2675
"2677",4,3,1.21999918874034,1,2677
"2678",2,2,1.86890380790576,0,2678
"2680",3,6,0.0435494336597133,0,2680
"2683",1,1,0.817354175273843,0,2683
"2684",2,2,0.525636043581294,1,2684
"2685",4,2,2.82538097432227,0,2685
"2687",3,1,11.7494473440994,0,2687
"2689",7,4,4.21806877109573,13,2689
"2691",2,1,4.73315611326947,1,2691
"2694",1,0,0.748015590533228,1,2694
"2695",3,6,1.31367078344835,0,2695
"2696",1,1,0.42461207169655,2,2696
"2700",1,2,1.09376797342491,1,2700
"2704",1,0,1.84624427456929,1,2704
"2707",6,15,5.13190304827272,2,2707
"2711",4,2,2.28079064374059,1,2711
"2714",5,11,4.20027169747918,1,2714
"2715",3,0,3.22582950948912,0,2715
"2716",2,1,1.09764005822795,0,2716
"2722",1,1,1.06037467889217,1,2722
"2724",3,4,2.19613076366532,2,2724
"2727",1,0,1.86812566431923,3,2727
"2728",3,1,4.1258830818568,0,2728
"2729",2,4,2.99430662662695,0,2729
"2731",4,3,0.141730222149092,1,2731
"2732",1,1,1.02411147330395,2,2732
"2737",1,0,1.92816642203587,0,2737
"2738",1,2,0.0225658338839039,0,2738
"2741",2,2,4.13230034827345,1,2741
"2744",1,0,1.12562857803061,0,2744
"2752",8,2,3.91707924939423,1,2752
"2754",4,6,0.0444540493902127,2,2754
"2755",6,11,0.487157459429261,1,2755
"2758",1,2,0.31319053310329,3,2758
"2759",1,0,0.26778939843232,2,2759
"2764",2,1,1.58977816186915,2,2764
"2769",1,4,8.52841693083366,1,2769
"2770",1,1,6.37380595003028,1,2770
"2771",1,0,0.480206317254529,1,2771
"2775",1,0,0.156472339351688,0,2775
"2776",4,0,3.35399660447937,4,2776
"2777",2,2,2.91439451693575,1,2777
"2779",1,1,0.178912997183893,2,2779
"2780",1,2,1.5133697676879,0,2780
"2781",2,0,1.03334073598044,2,2781
"2782",1,0,2.21243181356324,0,2782
"2784",3,4,3.69952918779007,0,2784
"2785",1,2,0.863383963822185,1,2785
"2787",5,5,5.77204067248735,1,2787
"2789",4,1,1.42997426065532,0,2789
"2793",2,0,0.156673088595879,1,2793
"2794",3,0,1.80004388101024,2,2794
"2795",3,5,2.05225538931543,2,2795
"2798",3,7,0.550300361496807,2,2798
"2799",2,2,4.95620185997781,0,2799
"2804",1,0,4.89332319336382,1,2804
"2809",3,1,1.62495762564224,3,2809
"2814",2,2,3.11740491585999,0,2814
"2815",4,10,2.36542850159526,0,2815
"2816",3,1,2.59387328726563,0,2816
"2823",4,2,4.8420266963353,0,2823
"2825",6,12,0.16801562329337,2,2825
"2826",4,5,0.565239461299992,2,2826
"2830",1,0,0.985056823752459,0,2830
"2835",1,0,0.673338484470745,1,2835
"2836",1,0,2.41227244277647,0,2836
"2838",3,1,0.563981439726066,0,2838
"2840",6,3,0.406817959818559,1,2840
"2843",3,5,1.64357090222105,3,2843
"2844",3,1,4.54875848905723,1,2844
"2845",4,3,4.04379112662756,0,2845
"2846",3,0,2.7639755981553,0,2846
"2847",2,1,1.94297509625157,0,2847
"2850",3,0,1.38336116905385,1,2850
"2852",1,1,5.30875616995517,1,2852
"2854",1,0,3.48850984582126,1,2854
"2856",2,2,2.73247713978525,0,2856
"2857",4,3,1.08391829526051,0,2857
"2858",3,2,1.01469976102045,3,2858
"2860",3,5,6.63063311517589,1,2860
"2861",1,1,1.5348696937502,1,2861
"2863",5,3,0.103616386142155,3,2863
"2865",1,1,0.857815334404057,3,2865
"2869",2,1,2.43318082717776,2,2869
"2876",2,2,1.19551379230888,3,2876
"2879",1,2,3.57554235144613,1,2879
"2882",2,5,2.62451891328119,1,2882
"2889",5,2,3.37228820823516,1,2889
"2890",5,6,3.54934621441851,0,2890
"2891",6,6,2.12859990123797,3,2891
"2893",2,0,2.51532790049971,1,2893
"2894",3,5,4.73095728684148,2,2894
"2895",5,1,1.37162464755503,0,2895
"2901",3,2,6.38918036373015,0,2901
"2903",2,6,7.28570095991391,2,2903
"2904",1,1,4.01476809088211,1,2904
"2905",5,1,1.70897066918014,1,2905
"2909",6,4,0.306245661254222,1,2909
"2910",4,9,2.6552753323587,2,2910
"2911",3,5,0.00293842984401688,1,2911
"2912",2,0,0.466856717601245,0,2912
"2915",2,1,0.171269506410977,3,2915
"2917",8,13,1.89101427412009,0,2917
"2918",2,3,0.0486466449933435,0,2918
"2922",6,5,3.09951321574203,3,2922
"2925",1,1,1.45148811878806,1,2925
"2928",4,7,0.791569085320021,1,2928
"2929",2,2,0.330513777443291,2,2929
"2930",2,4,0.103909476324687,0,2930
"2935",3,2,1.57139046590108,1,2935
"2939",2,0,0.849745997372869,1,2939
"2940",4,5,2.74229442301192,2,2940
"2941",5,1,0.936909467997352,0,2941
"2952",3,7,0.936319217109734,0,2952
"2954",3,4,4.55735512644254,0,2954
"2956",3,0,0.0731004714888163,1,2956
"2959",2,4,2.37225040398002,1,2959
"2962",4,2,2.29224705754673,0,2962
"2968",2,3,5.28622408183734,3,2968
"2969",2,1,7.30236196225302,0,2969
"2973",4,4,7.33626916116602,2,2973
"2974",4,2,1.10432895203017,3,2974
"2975",2,2,0.0514277010762624,0,2975
"2980",3,2,0.316181770668351,1,2980
"2981",2,1,5.51522487748369,1,2981
"2982",1,1,1.68607885428697,1,2982
"2986",3,1,16.5191471549413,1,2986
"2988",4,5,3.7217481896683,0,2988
"2989",4,1,0.534890802426578,0,2989
"2992",1,1,0.0509272547893059,0,2992
"2995",4,7,0.162973700602649,2,2995
"2996",1,1,2.86240209223511,0,2996
"2997",5,4,4.07476083386661,0,2997
"2998",4,1,1.56905892749648,0,2998
"3000",2,2,0.451516167152839,2,3000
"3002",3,0,0.540145640026644,0,3002
"3003",2,0,4.36663716840835,2,3003
"3007",2,4,7.94509705765982,0,3007
"3008",6,5,0.847905787903355,0,3008
"3009",3,3,2.91324994405063,0,3009
"3010",1,0,0.761178645983483,1,3010
"3014",2,1,1.64056787390017,1,3014
"3015",2,0,1.00687242554207,1,3015
"3017",1,0,1.47616311803316,1,3017
"3019",2,1,1.01876706659201,0,3019
"3020",3,1,4.34147464397912,1,3020
"3022",1,0,0.729623441398144,1,3022
"3023",2,2,0.33495297469666,1,3023
"3024",3,7,1.52748947843047,0,3024
"3025",2,0,6.84570939767971,1,3025
"3028",1,1,0.69237988150662,2,3028
"3029",1,0,5.57524738749738,0,3029
"3030",3,3,0.62628828319967,1,3030
"3032",4,4,4.30642986584199,2,3032
"3033",2,1,0.499622045538826,0,3033
"3034",4,3,2.51367054940903,1,3034
"3035",3,3,2.69522964482435,0,3035
"3036",2,1,1.52180880773043,3,3036
"3039",1,2,3.88510063728338,1,3039
"3042",2,3,2.02837446302156,2,3042
"3043",1,3,2.39329617611069,1,3043
"3050",1,1,9.17250073441019,0,3050
"3052",1,1,1.55219460297715,1,3052
"3057",1,0,0.944961861492545,1,3057
"3059",1,1,17.9832264869768,1,3059
"3060",1,1,4.73204818898695,1,3060
"3061",3,3,0.0126914172215827,0,3061
"3063",6,2,1.40345880186544,0,3063
"3064",3,4,2.95830901921185,0,3064
"3065",1,0,0.199486274380732,2,3065
"3066",2,2,0.556557567823628,2,3066
"3067",7,7,0.493102130996957,1,3067
"3068",2,4,0.402570525974695,1,3068
"3069",7,5,1.06498542241752,3,3069
"3070",1,0,0.16966521018789,0,3070
"3073",1,0,0.28554597261175,1,3073
"3074",1,1,0.581577224610373,0,3074
"3077",4,2,0.23741777613759,0,3077
"3082",5,2,1.97954836999229,2,3082
"3083",3,1,0.157032277526837,0,3083
"3085",1,1,2.36010316834599,2,3085
"3086",5,3,0.893065911903977,0,3086
"3088",2,2,0.717088861221617,1,3088
"3089",1,3,2.24582547935448,1,3089
"3090",4,5,1.96959468878678,2,3090
"3094",3,1,0.0928781505812097,3,3094
"3097",3,2,2.22779380133127,1,3097
"3098",2,1,1.50901879911954,1,3098
"3101",2,1,3.90338502896513,0,3101
"3106",5,14,0.677901314837592,2,3106
"3107",3,1,0.0207881845246437,0,3107
"3109",4,5,0.0600710535786815,0,3109
"3110",1,1,3.8893488922291,1,3110
"3111",2,4,1.08395436412863,0,3111
"3112",5,10,2.22160376391045,0,3112
"3113",2,5,6.27199169901887,0,3113
"3114",2,1,0.917462740804991,0,3114
"3116",1,0,6.75345414840275,0,3116
